ID,Date,City,Population,Daily vaccinations,Total vaccinations,Percentage (%),Delivery (bottle),Remaining (bottle),Remaining (%),Daily vaccinations (AZ),Total vaccinations (AZ),"Percentage (AZ,%)","Delivery (AZ,doses)","Remaining (AZ,doses)","Remaining (AZ,%)",Daily vaccinations (Moderna),Total vaccinations (Moderna),"Percentage (Moderna,%)","Delivery (Moderna,doses)","Remaining (Moderna,doses)","Remaining (Moderna,%)"
204,5/13/2021,Kaohsiung City,"2,758,494","2,153","18,457",0.70%,None,None,0.00%,"2,153","18,457",0.67,0,0,0,0,0,0,0,0,0
203,5/13/2021,Tainan City,"1,870,343",939,"7,752",0.40%,None,None,0.00%,939,"7,752",0.41,0,0,0,0,0,0,0,0,0
206,5/13/2021,Changhua County,"1,261,770","1,597","6,958",0.60%,None,None,0.00%,"1,597","6,958",0.55,0,0,0,0,0,0,0,0,0
205,5/13/2021,Hsinchu County,"572,872",410,"3,749",0.70%,None,None,0.00%,410,"3,749",0.65,0,0,0,0,0,0,0,0,0
208,5/13/2021,Pingtung County,"809,130",613,"3,548",0.40%,None,None,0.00%,613,"3,548",0.44,0,0,0,0,0,0,0,0,0
215,5/13/2021,Hualien County,"323,252",392,"3,006",0.90%,None,None,0.00%,392,"3,006",0.93,0,0,0,0,0,0,0,0,0
209,5/13/2021,Keelung City,"366,643",422,"2,938",0.80%,None,None,0.00%,422,"2,938",0.8,0,0,0,0,0,0,0,0,0
210,5/13/2021,Yilan County,"452,334",568,"2,762",0.60%,None,None,0.00%,568,"2,762",0.61,0,0,0,0,0,0,0,0,0
213,5/13/2021,Chiayi City,"265,234",398,"2,738",1.00%,None,None,0.00%,398,"2,738",1.03,0,0,0,0,0,0,0,0,0
217,5/13/2021,Nantou County,"488,689",759,"2,509",0.50%,None,None,0.00%,759,"2,509",0.51,0,0,0,0,0,0,0,0,0
211,5/13/2021,Hsinchu City,"452,450",281,"2,494",0.60%,None,None,0.00%,281,"2,494",0.55,0,0,0,0,0,0,0,0,0
214,5/13/2021,Chiayi County,"497,172",242,"2,145",0.40%,None,None,0.00%,242,"2,145",0.43,0,0,0,0,0,0,0,0,0
212,5/13/2021,Miaoli County,"540,917",394,"1,995",0.40%,None,None,0.00%,394,"1,995",0.37,0,0,0,0,0,0,0,0,0
207,5/13/2021,Yunlin County,"674,152",93,"1,660",0.30%,None,None,0.00%,93,"1,660",0.25,0,0,0,0,0,0,0,0,0
216,5/13/2021,Taitung County,"214,428",152,887,0.40%,None,None,0.00%,152,887,0.41,0,0,0,0,0,0,0,0,0
218,5/13/2021,Penghu County,"105,749",187,647,0.60%,None,None,0.00%,187,647,0.61,0,0,0,0,0,0,0,0,0
219,5/13/2021,Kinmen County,"140,228",None,263,0.20%,None,None,0.00%,0,263,0.19,0,0,0,0,0,0,0,0,0
220,5/13/2021,Lienchiang County,"13,437",36,220,1.60%,None,None,0.00%,36,220,1.64,0,0,0,0,0,0,0,0,0
441,5/12/2021,Taipei City,"2,574,704","2,250","24,594",1.00%,None,None,0.00%,"2,250","24,594",0.96,0,0,0,0,0,0,0,0,0
443,5/12/2021,Taoyuan City,"2,270,939","1,329","17,219",0.80%,None,None,0.00%,"1,329","17,219",0.76,0,0,0,0,0,0,0,0,0
442,5/12/2021,New Taipei City,"4,026,019","2,790","16,919",0.40%,None,None,0.00%,"2,790","16,919",0.42,0,0,0,0,0,0,0,0,0
444,5/12/2021,Taichung City,"2,820,114","2,720","16,547",0.60%,None,None,0.00%,"2,720","16,547",0.59,0,0,0,0,0,0,0,0,0
446,5/12/2021,Kaohsiung City,"2,758,494","1,669","16,296",0.60%,None,None,0.00%,"1,669","16,296",0.59,0,0,0,0,0,0,0,0,0
445,5/12/2021,Tainan City,"1,870,343",788,"6,792",0.40%,None,None,0.00%,788,"6,792",0.36,0,0,0,0,0,0,0,0,0
448,5/12/2021,Changhua County,"1,261,770","1,131","5,159",0.40%,None,None,0.00%,"1,131","5,159",0.41,0,0,0,0,0,0,0,0,0
447,5/12/2021,Hsinchu County,"572,872",467,"3,274",0.60%,None,None,0.00%,467,"3,274",0.57,0,0,0,0,0,0,0,0,0
450,5/12/2021,Pingtung County,"809,130",530,"2,858",0.30%,None,None,0.00%,530,"2,858",0.35,0,0,0,0,0,0,0,0,0
457,5/12/2021,Hualien County,"323,252",308,"2,610",0.80%,None,None,0.00%,308,"2,610",0.81,0,0,0,0,0,0,0,0,0
451,5/12/2021,Keelung City,"366,643",358,"2,516",0.70%,None,None,0.00%,358,"2,516",0.69,0,0,0,0,0,0,0,0,0
455,5/12/2021,Chiayi City,"265,234",299,"2,340",0.90%,None,None,0.00%,299,"2,340",0.88,0,0,0,0,0,0,0,0,0
452,5/12/2021,Yilan County,"452,334",272,"2,193",0.50%,None,None,0.00%,272,"2,193",0.48,0,0,0,0,0,0,0,0,0
453,5/12/2021,Hsinchu City,"452,450",237,"2,097",0.50%,None,None,0.00%,237,"2,097",0.46,0,0,0,0,0,0,0,0,0
456,5/12/2021,Chiayi County,"497,172",122,"1,801",0.40%,None,None,0.00%,122,"1,801",0.36,0,0,0,0,0,0,0,0,0
459,5/12/2021,Nantou County,"488,689",200,"1,749",0.40%,None,None,0.00%,200,"1,749",0.36,0,0,0,0,0,0,0,0,0
449,5/12/2021,Yunlin County,"674,152",214,"1,567",0.20%,None,None,0.00%,214,"1,567",0.23,0,0,0,0,0,0,0,0,0
454,5/12/2021,Miaoli County,"540,917",260,"1,539",0.30%,None,None,0.00%,260,"1,539",0.28,0,0,0,0,0,0,0,0,0
458,5/12/2021,Taitung County,"214,428",43,692,0.30%,None,None,0.00%,43,692,0.32,0,0,0,0,0,0,0,0,0
460,5/12/2021,Penghu County,"105,749",128,460,0.40%,None,None,0.00%,128,460,0.43,0,0,0,0,0,0,0,0,0
461,5/12/2021,Kinmen County,"140,228",None,263,0.20%,None,None,0.00%,0,263,0.19,0,0,0,0,0,0,0,0,0
462,5/12/2021,Lienchiang County,"13,437",65,184,1.40%,None,None,0.00%,65,184,1.37,0,0,0,0,0,0,0,0,0
89,5/11/2021,Taipei City,"2,574,704","1,501","21,862",0.80%,None,None,0.00%,"1,501","21,862",0.85,0,0,0,0,0,0,0,0,0
91,5/11/2021,Taoyuan City,"2,270,939","1,478","15,743",0.70%,None,None,0.00%,"1,478","15,743",0.69,0,0,0,0,0,0,0,0,0
94,5/11/2021,Kaohsiung City,"2,758,494","1,083","14,622",0.50%,None,None,0.00%,"1,083","14,622",0.53,0,0,0,0,0,0,0,0,0
90,5/11/2021,New Taipei City,"4,026,019","1,703","14,006",0.30%,None,None,0.00%,"1,703","14,006",0.35,0,0,0,0,0,0,0,0,0
92,5/11/2021,Taichung City,"2,820,114","1,509","13,819",0.50%,None,None,0.00%,"1,509","13,819",0.49,0,0,0,0,0,0,0,0,0
93,5/11/2021,Tainan City,"1,870,343",650,"6,003",0.30%,None,None,0.00%,650,"6,003",0.32,0,0,0,0,0,0,0,0,0
96,5/11/2021,Changhua County,"1,261,770",636,"4,014",0.30%,None,None,0.00%,636,"4,014",0.32,0,0,0,0,0,0,0,0,0
95,5/11/2021,Hsinchu County,"572,872",268,"2,807",0.50%,None,None,0.00%,268,"2,807",0.49,0,0,0,0,0,0,0,0,0
98,5/11/2021,Pingtung County,"809,130",283,"2,294",0.30%,None,None,0.00%,283,"2,294",0.28,0,0,0,0,0,0,0,0,0
105,5/11/2021,Hualien County,"323,252",229,"2,271",0.70%,None,None,0.00%,229,"2,271",0.7,0,0,0,0,0,0,0,0,0
99,5/11/2021,Keelung City,"366,643",280,"2,158",0.60%,None,None,0.00%,280,"2,158",0.59,0,0,0,0,0,0,0,0,0
103,5/11/2021,Chiayi City,"265,234",143,"2,041",0.80%,None,None,0.00%,143,"2,041",0.77,0,0,0,0,0,0,0,0,0
100,5/11/2021,Yilan County,"452,334",227,"1,921",0.40%,None,None,0.00%,227,"1,921",0.42,0,0,0,0,0,0,0,0,0
101,5/11/2021,Hsinchu City,"452,450",178,"1,827",0.40%,None,None,0.00%,178,"1,827",0.4,0,0,0,0,0,0,0,0,0
104,5/11/2021,Chiayi County,"497,172",136,"1,670",0.30%,None,None,0.00%,136,"1,670",0.34,0,0,0,0,0,0,0,0,0
107,5/11/2021,Nantou County,"488,689",145,"1,549",0.30%,None,None,0.00%,145,"1,549",0.32,0,0,0,0,0,0,0,0,0
97,5/11/2021,Yunlin County,"674,152",227,"1,339",0.20%,None,None,0.00%,227,"1,339",0.2,0,0,0,0,0,0,0,0,0
102,5/11/2021,Miaoli County,"540,917",179,"1,236",0.20%,None,None,0.00%,179,"1,236",0.23,0,0,0,0,0,0,0,0,0
106,5/11/2021,Taitung County,"214,428",108,647,0.30%,None,None,0.00%,108,647,0.3,0,0,0,0,0,0,0,0,0
108,5/11/2021,Penghu County,"105,749",55,332,0.30%,None,None,0.00%,55,332,0.31,0,0,0,0,0,0,0,0,0
109,5/11/2021,Kinmen County,"140,228",None,263,0.20%,None,None,0.00%,0,263,0.19,0,0,0,0,0,0,0,0,0
110,5/11/2021,Lienchiang County,"13,437",None,119,0.90%,None,None,0.00%,0,119,0.89,0,0,0,0,0,0,0,0,0
661,5/10/2021,Taipei City,"2,574,704","1,357","20,284",0.80%,None,None,0.00%,"1,357","20,284",0.79,0,0,0,0,0,0,0,0,0
663,5/10/2021,Taoyuan City,"2,270,939","1,236","14,262",0.60%,None,None,0.00%,"1,236","14,262",0.63,0,0,0,0,0,0,0,0,0
666,5/10/2021,Kaohsiung City,"2,758,494","1,399","13,524",0.50%,None,None,0.00%,"1,399","13,524",0.49,0,0,0,0,0,0,0,0,0
664,5/10/2021,Taichung City,"2,820,114","1,227","12,304",0.40%,None,None,0.00%,"1,227","12,304",0.44,0,0,0,0,0,0,0,0,0
662,5/10/2021,New Taipei City,"4,026,019","1,299","12,302",0.30%,None,None,0.00%,"1,299","12,302",0.31,0,0,0,0,0,0,0,0,0
665,5/10/2021,Tainan City,"1,870,343",551,"5,332",0.30%,None,None,0.00%,551,"5,332",0.29,0,0,0,0,0,0,0,0,0
668,5/10/2021,Changhua County,"1,261,770",326,"3,356",0.30%,None,None,0.00%,326,"3,356",0.27,0,0,0,0,0,0,0,0,0
667,5/10/2021,Hsinchu County,"572,872",141,"2,539",0.40%,None,None,0.00%,141,"2,539",0.44,0,0,0,0,0,0,0,0,0
677,5/10/2021,Hualien County,"323,252",172,"2,040",0.60%,None,None,0.00%,172,"2,040",0.63,0,0,0,0,0,0,0,0,0
670,5/10/2021,Pingtung County,"809,130",172,"2,011",0.30%,None,None,0.00%,172,"2,011",0.25,0,0,0,0,0,0,0,0,0
675,5/10/2021,Chiayi City,"265,234",147,"1,900",0.70%,None,None,0.00%,147,"1,900",0.72,0,0,0,0,0,0,0,0,0
671,5/10/2021,Keelung City,"366,643",173,"1,878",0.50%,None,None,0.00%,173,"1,878",0.51,0,0,0,0,0,0,0,0,0
672,5/10/2021,Yilan County,"452,334",119,"1,694",0.40%,None,None,0.00%,119,"1,694",0.37,0,0,0,0,0,0,0,0,0
673,5/10/2021,Hsinchu City,"452,450",177,"1,649",0.40%,None,None,0.00%,177,"1,649",0.36,0,0,0,0,0,0,0,0,0
676,5/10/2021,Chiayi County,"497,172",69,"1,531",0.30%,None,None,0.00%,69,"1,531",0.31,0,0,0,0,0,0,0,0,0
679,5/10/2021,Nantou County,"488,689",238,"1,403",0.30%,None,None,0.00%,238,"1,403",0.29,0,0,0,0,0,0,0,0,0
669,5/10/2021,Yunlin County,"674,152",68,"1,112",0.20%,None,None,0.00%,68,"1,112",0.16,0,0,0,0,0,0,0,0,0
674,5/10/2021,Miaoli County,"540,917",77,"1,057",0.20%,None,None,0.00%,77,"1,057",0.2,0,0,0,0,0,0,0,0,0
678,5/10/2021,Taitung County,"214,428",28,539,0.30%,None,None,0.00%,28,539,0.25,0,0,0,0,0,0,0,0,0
680,5/10/2021,Penghu County,"105,749",67,277,0.30%,None,None,0.00%,67,277,0.26,0,0,0,0,0,0,0,0,0
681,5/10/2021,Kinmen County,"140,228",None,263,0.20%,None,None,0.00%,0,263,0.19,0,0,0,0,0,0,0,0,0
682,5/10/2021,Lienchiang County,"13,437",None,119,0.90%,None,None,0.00%,0,119,0.89,0,0,0,0,0,0,0,0,0
"1,365",5/9/2021,Taipei City,"2,574,704",202,"18,841",0.70%,None,None,0.00%,202,"18,841",0.73,0,0,0,0,0,0,0,0,0
"1,367",5/9/2021,Taoyuan City,"2,270,939",74,"12,953",0.60%,None,None,0.00%,74,"12,953",0.57,0,0,0,0,0,0,0,0,0
"1,370",5/9/2021,Kaohsiung City,"2,758,494",207,"12,106",0.40%,None,None,0.00%,207,"12,106",0.44,0,0,0,0,0,0,0,0,0
"1,368",5/9/2021,Taichung City,"2,820,114",161,"11,077",0.40%,None,None,0.00%,161,"11,077",0.39,0,0,0,0,0,0,0,0,0
"1,366",5/9/2021,New Taipei City,"4,026,019",165,"10,989",0.30%,None,None,0.00%,165,"10,989",0.27,0,0,0,0,0,0,0,0,0
"1,369",5/9/2021,Tainan City,"1,870,343",57,"4,750",0.30%,None,None,0.00%,57,"4,750",0.25,0,0,0,0,0,0,0,0,0
"1,372",5/9/2021,Changhua County,"1,261,770",112,"3,030",0.20%,None,None,0.00%,112,"3,030",0.24,0,0,0,0,0,0,0,0,0
"1,371",5/9/2021,Hsinchu County,"572,872",None,"2,397",0.40%,None,None,0.00%,0,"2,397",0.42,0,0,0,0,0,0,0,0,0
"1,381",5/9/2021,Hualien County,"323,252",40,"1,868",0.60%,None,None,0.00%,40,"1,868",0.58,0,0,0,0,0,0,0,0,0
"1,374",5/9/2021,Pingtung County,"809,130",8,"1,838",0.20%,None,None,0.00%,8,"1,838",0.23,0,0,0,0,0,0,0,0,0
"1,379",5/9/2021,Chiayi City,"265,234",None,"1,751",0.70%,None,None,0.00%,0,"1,751",0.66,0,0,0,0,0,0,0,0,0
"1,375",5/9/2021,Keelung City,"366,643",None,"1,705",0.50%,None,None,0.00%,0,"1,705",0.47,0,0,0,0,0,0,0,0,0
"1,376",5/9/2021,Yilan County,"452,334",None,"1,575",0.30%,None,None,0.00%,0,"1,575",0.35,0,0,0,0,0,0,0,0,0
"1,380",5/9/2021,Chiayi County,"497,172",None,"1,462",0.30%,None,None,0.00%,0,"1,462",0.29,0,0,0,0,0,0,0,0,0
"1,377",5/9/2021,Hsinchu City,"452,450",21,"1,442",0.30%,None,None,0.00%,21,"1,442",0.32,0,0,0,0,0,0,0,0,0
"1,383",5/9/2021,Nantou County,"488,689",None,"1,165",0.20%,None,None,0.00%,0,"1,165",0.24,0,0,0,0,0,0,0,0,0
"1,373",5/9/2021,Yunlin County,"674,152",None,"1,044",0.10%,None,None,0.00%,0,"1,044",0.15,0,0,0,0,0,0,0,0,0
"1,378",5/9/2021,Miaoli County,"540,917",None,969,0.20%,None,None,0.00%,0,969,0.18,0,0,0,0,0,0,0,0,0
"1,382",5/9/2021,Taitung County,"214,428",None,511,0.20%,None,None,0.00%,0,511,0.24,0,0,0,0,0,0,0,0,0
"1,385",5/9/2021,Kinmen County,"140,228",None,247,0.20%,None,None,0.00%,0,247,0.18,0,0,0,0,0,0,0,0,0
"1,384",5/9/2021,Penghu County,"105,749",None,210,0.20%,None,None,0.00%,0,210,0.2,0,0,0,0,0,0,0,0,0
"1,386",5/9/2021,Lienchiang County,"13,437",None,119,0.90%,None,None,0.00%,0,119,0.89,0,0,0,0,0,0,0,0,0
419,5/7/2021,Taipei City,"2,574,704","1,512","18,654",0.70%,None,None,0.00%,"1,512","18,654",0.72,0,0,0,0,0,0,0,0,0
421,5/7/2021,Taoyuan City,"2,270,939","1,524","12,654",0.60%,None,None,0.00%,"1,524","12,654",0.56,0,0,0,0,0,0,0,0,0
424,5/7/2021,Kaohsiung City,"2,758,494","1,224","12,059",0.40%,None,None,0.00%,"1,224","12,059",0.44,0,0,0,0,0,0,0,0,0
422,5/7/2021,Taichung City,"2,820,114","1,189","10,917",0.40%,None,None,0.00%,"1,189","10,917",0.39,0,0,0,0,0,0,0,0,0
420,5/7/2021,New Taipei City,"4,026,019","1,237","10,825",0.30%,None,None,0.00%,"1,237","10,825",0.27,0,0,0,0,0,0,0,0,0
423,5/7/2021,Tainan City,"1,870,343",345,"4,711",0.30%,None,None,0.00%,345,"4,711",0.25,0,0,0,0,0,0,0,0,0
426,5/7/2021,Changhua County,"1,261,770",372,"2,918",0.20%,None,None,0.00%,372,"2,918",0.23,0,0,0,0,0,0,0,0,0
425,5/7/2021,Hsinchu County,"572,872",310,"2,397",0.40%,None,None,0.00%,310,"2,397",0.42,0,0,0,0,0,0,0,0,0
435,5/7/2021,Hualien County,"323,252",166,"1,851",0.60%,None,None,0.00%,166,"1,851",0.57,0,0,0,0,0,0,0,0,0
428,5/7/2021,Pingtung County,"809,130",339,"1,834",0.20%,None,None,0.00%,339,"1,834",0.23,0,0,0,0,0,0,0,0,0
433,5/7/2021,Chiayi City,"265,234",202,"1,739",0.70%,None,None,0.00%,202,"1,739",0.66,0,0,0,0,0,0,0,0,0
429,5/7/2021,Keelung City,"366,643",310,"1,705",0.50%,None,None,0.00%,310,"1,705",0.47,0,0,0,0,0,0,0,0,0
430,5/7/2021,Yilan County,"452,334",158,"1,575",0.30%,None,None,0.00%,158,"1,575",0.35,0,0,0,0,0,0,0,0,0
434,5/7/2021,Chiayi County,"497,172",170,"1,462",0.30%,None,None,0.00%,170,"1,462",0.29,0,0,0,0,0,0,0,0,0
431,5/7/2021,Hsinchu City,"452,450",191,"1,421",0.30%,None,None,0.00%,191,"1,421",0.31,0,0,0,0,0,0,0,0,0
437,5/7/2021,Nantou County,"488,689",185,"1,165",0.20%,None,None,0.00%,185,"1,165",0.24,0,0,0,0,0,0,0,0,0
427,5/7/2021,Yunlin County,"674,152",141,"1,044",0.10%,None,None,0.00%,141,"1,044",0.15,0,0,0,0,0,0,0,0,0
432,5/7/2021,Miaoli County,"540,917",163,969,0.20%,None,None,0.00%,163,969,0.18,0,0,0,0,0,0,0,0,0
436,5/7/2021,Taitung County,"214,428",34,511,0.20%,None,None,0.00%,34,511,0.24,0,0,0,0,0,0,0,0,0
439,5/7/2021,Kinmen County,"140,228",42,262,0.20%,None,None,0.00%,42,262,0.19,0,0,0,0,0,0,0,0,0
438,5/7/2021,Penghu County,"105,749",51,210,0.20%,None,None,0.00%,51,210,0.2,0,0,0,0,0,0,0,0,0
440,5/7/2021,Lienchiang County,"13,437",None,119,0.90%,None,None,0.00%,0,119,0.89,0,0,0,0,0,0,0,0,0
617,5/6/2021,Taipei City,"2,574,704","1,251","17,135",0.70%,None,None,0.00%,"1,251","17,135",0.67,0,0,0,0,0,0,0,0,0
